STATE,PLACE,POPESTIMATE2023
08,43605,2301
08,43660,2374
08,44100,878
08,44320,2628
08,44980,2002
08,45255,44451
08,45530,8336
08,45695,902
08,45955,14063
08,45970,98630
08,46355,20390
08,46465,79352
08,47070,2151
08,48060,961
08,48115,1248
08,48445,4622
08,48500,330
08,48555,132
08,49600,6450
08,49875,2368
08,50040,282
08,50480,9084
08,50920,967
08,51250,107
08,51635,4070
08,51690,72
08,51745,21333
08,51800,12088
08,52075,388
08,52350,519
08,52550,1230
08,52570,961
08,53120,474
08,53175,1488
08,53395,4866
08,54330,38164
08,54880,529
08,54935,583
08,55045,531
08,55155,858
08,55540,1962
08,55705,294
08,55870,190
08,55980,3251
08,56145,1074
08,56365,521
08,56420,920
08,56475,265
08,56860,1773
08,56970,2602
08,57025,2587
08,57245,48
08,57300,1459
08,57400,1365
08,57630,62743
08,58235,205
08,59005,1080
08,59830,75
08,60160,2898
08,60600,1287
08,61315,108
08,62000,111077
08,62660,106
08,62880,2286
08,63045,111
08,63265,243
08,64090,332
08,64200,1247
08,64255,10563
08,64970,533
08,65190,3819
08,65740,307
08,66895,203
08,67005,533
08,67280,5900
08,67830,892
08,68105,622
08,68655,35
08,68930,167
08,69040,176
08,69150,10820
08,69645,5908
08,69700,54
08,70195,3697
08,70250,707
08,70360,194
08,70525,4940
08,70580,713
08,70635,620
08,71755,3011
08,72395,507
08,73330,1290
08,73715,65
08,73825,13508
08,73935,12954
08,74485,646
08,74815,245
08,75640,13361
08,75970,589
08,76795,2525
08,77290,144922
08,77510,9991
08,78610,8216
08,79270,32
08,80040,4521
08,80865,364
08,81030,94
08,81690,90
08,82130,572
08,82350,3085
08,82460,512
08,82735,126
08,83230,12078
08,83450,495
08,83835,114875
08,84440,31804
08,84770,1796
08,85045,432
08,85155,765
08,85485,40349
08,85705,1149
08,86090,7873
08,86310,2315
08,86475,394
08,86750,3401
09,01150,19008
09,02690,763
09,08000,148028
09,08420,61601
09,18430,86124
09,18780,4219
09,19480,12406
09,27810,43
09,34180,9302
09,34460,517
09,37000,119669
09,39940,3451
09,43300,1210
09,46450,60111
09,47290,47984
09,47515,50421
09,49880,31820
09,50370,74080
09,52000,135319
09,52280,27560
09,52910,1953
09,55990,92458
09,56200,39881
09,68100,42144
09,73000,136226
09,73700,994
09,76500,35550
09,80000,114990
09,82800,54790
09,88050,2372
10,01400,433
10,01530,229
10,01660,254
10,04650,1233
10,05690,1059
10,05820,259
10,06730,1295
10,07250,285
10,08680,2829
10,10760,4188
10,14660,2257
10,15440,4399
10,18950,961
10,19730,1905
10,20380,2216
10,20900,393
10,21200,39894
10,24020,541
10,24540,6157
10,25840,99
10,26620,1356
10,26880,376
10,28310,878
10,28440,1116
10,29090,7873
10,31560,1089
10,33120,3860
10,33250,77
10,33900,152
10,36760,398
10,39100,226
10,41310,4275
10,41700,185
10,41830,3604
10,42870,200
10,44430,285
10,47030,25022
10,47420,13289
10,47940,7637
10,48200,2049
10,48330,3675
10,50670,30169
10,50800,5549
10,51190,896
10,53920,2937
10,54050,364
10,60290,1220
10,64320,8735
10,64840,3184
10,67050,241
10,67310,13277
10,67700,504
10,72510,2832
10,74330,147
10,77580,71675
10,80830,195
10,81350,1868
11,50000,678972
12,00375,10770
12,00625,518
12,00950,45257
12,01000,495
12,01475,1008
12,01625,2412
12,01700,59113
12,01750,7846
12,01775,1154
12,02250,2053
12,02400,13182
12,02500,2107
12,02550,20011
12,02681,38741
12,02750,10219
12,03250,1366
12,03275,2967
12,03675,20584
12,03725,90
12,03975,5679
12,04150,23
12,04975,558
12,05075,4495
12,05100,1617
12,05125,2286
12,05150,75
12,05200,16840
12,05300,7171
12,05375,5770
12,06100,516
12,06600,2993
12,06925,2270
12,07300,99974
12,07450,2825
12,07525,56229
12,07775,2449
12,07875,81267
12,07950,57076
12,07975,916
12,08175,756
12,08575,517
12,08600,924
12,08700,1235
12,08725,336
12,08800,9789
12,09550,3879
12,09625,3196
12,09700,1798
12,09725,13661
12,09900,198
12,10250,10014
12,10275,224455
12,10725,2382
12,10975,315
12,11050,30595
12,11225,732
12,11325,1002
12,11362,1758
12,11800,2984
12,11925,2420
12,11975,3718
12,12325,469
12,12875,116850
12,12925,48621
12,13000,7238
12,13050,140
12,13150,19930
12,13175,11389
12,13275,57694
12,13400,771
12,14125,34321
12,14250,48353
12,14400,134906
12,14850,868
12,15375,1696
12,15475,29300
12,15575,1790
12,15775,3514
12,15968,43762
12,16125,8646
12,16335,31915
12,16450,15068
12,16475,107799
12,16525,82485
12,16550,5194
12,16675,23209
12,16725,87325
12,16800,6764
12,16875,43009
12,17100,67536
12,17200,98739
12,17325,14188
12,17935,79359
12,18550,6043
12,18575,35930
12,18675,1990
12,18875,4169
12,19650,2284
12,19725,244
12,19825,23636
12,19900,2737
12,20650,1897
12,21150,37908
12,21250,351
12,21350,24457
12,21425,384
12,21850,1307
12,22100,4982
12,22175,13647
12,22550,5541
12,22975,12582
12,24000,184255
12,24100,5270
12,24125,97372
12,24150,5251
12,24300,49374
12,24475,20925
12,24500,648
12,24825,6778
12,24900,3393
12,24975,8765
12,25175,145812
12,26050,214
12,26075,485
12,26250,972
12,26550,265
12,27000,2208
12,27175,912
12,27256,5045
12,27322,44103
12,27400,10130
12,27550,459
12,27575,778
12,27600,553
12,27650,1352
12,27800,23628
12,28000,6823
12,28175,11655
12,28275,968
12,28400,37272
12,28452,41547
12,28575,488
12,29150,1740
12,29200,2175
12,29275,1503
12,30000,221300
12,30025,22286
12,30200,4266
12,30325,278
12,30525,6648
12,30700,274
12,30750,3055
12,30850,1975
12,31350,13075
12,32000,153859
12,32150,3027
12,32275,81659
12,32650,174
12,32775,1674
12,33150,2823
12,33375,3114
12,33425,82
12,33450,9019
12,33600,4458
12,33625,3640
12,33675,1192
12,33700,6755
12,33800,1599
12,33900,1482
12,33950,7857
12,34132,7055
12,35000,985843
12,35050,23447
12,35200,225
12,35375,2762
12,35425,572
12,35525,769
12,35850,3863
12,35875,61291
12,35900,426
12,35925,828
12,36175,4975
12,36300,14414
12,36325,756
12,36475,1536
12,36550,25103
12,36950,81269
12,37225,5222
12,37300,320
12,37375,16967
12,37525,7355
12,37625,25
12,37650,2015
12,37775,12602
12,37800,3542
12,37975,1643
12,38025,2964
12,38250,122264
12,38425,16709
12,38600,8984
12,38625,2514
12,38950,16681
12,39081,43346
12,39375,12086
12,39425,82248
12,39475,6154
12,39525,36035
12,39550,73974
12,39650,608
12,39700,670
12,39725,202
12,39750,31
12,39850,384
12,39875,31721
12,40450,10501
12,40875,7093
12,41150,7488
12,41250,16794
12,41577,3452
12,41825,20501
12,41950,8027
12,42150,508
12,42400,3999
12,42425,3003
12,42575,19215
12,42625,3120
12,42650,1567
12,42700,429
12,42900,2586
12,43000,9849
12,43083,16210
12,43125,58593
12,43175,7294
12,43250,9
12,43375,4084
12,43425,8536
12,43575,1115
12,43900,1036
12,43975,86960
12,44000,3261
12,44075,684
12,44300,1122
12,45000,455924
12,45025,79607
12,45060,110717
12,45100,31238
12,45175,11530
12,45200,13325
12,45225,652
12,45425,3478
12,45750,10957
12,45900,18001
12,45975,138319
12,46500,2714
12,46525,1763
12,46550,1664
12,47050,17756
12,47200,4346
12,47625,19704
12,48100,6984
12,48200,8010
12,48500,17708
12,48625,32655
12,48750,16490
12,48900,215
12,49225,7930
12,49425,44784
12,49450,59008
12,49475,42789
12,49600,13095
12,49675,88934
12,49725,1469
12,50450,2128
12,50525,3635
12,50575,44105
12,50750,68426
12,50875,402
12,50950,1841
12,51075,49261
12,51200,5602
12,51350,14831
12,51650,15794
12,51825,14928
12,52125,9064
12,52175,547
12,53000,320742
12,53150,44277
12,53500,111
12,53575,41231
12,53800,5553
12,53875,10730
12,54000,135566
12,54025,9258
12,54075,61146
12,54150,1327
12,54200,102113
12,54250,13577
12,54275,24264
12,54425,1209
12,54450,27132
12,54700,35660
12,54725,19393
12,55075,4631
12,55125,37911
12,55475,643
12,55750,6300
12,55775,171119
12,55875,838
12,55925,53724
12,56150,7281
12,56425,1558
12,56625,18051
12,56975,53456
12,57425,96548
12,57550,40571
12,57950,3028
12,58025,812
12,58050,113619
12,58175,518
12,58200,3450
12,58575,65966
12,58600,3485
12,58675,3775
12,58715,245021
12,59200,20227
12,59325,7913
12,59400,225
12,59675,496
12,59725,1373
12,59750,2164
12,60975,38663
12,61500,29452
12,62100,39489
12,62425,16955
12,62500,15596
12,62525,6779
12,62625,66448
12,62775,2628
12,62800,605
12,62825,305
12,62885,8732
12,63000,263553
12,63375,1488
12,63650,65394
12,63700,6328
12,64175,57602
12,64400,11343
12,64725,552
12,64825,26846
12,64875,11563
12,64975,19252
12,65225,2064
12,65425,760
12,66725,1756
12,66925,466
12,67175,4861
12,67325,13781
12,67550,12073
12,67650,1458
12,67675,5288
12,68135,7566
12,68275,8255
12,68525,5937
12,68875,19430
12,69555,21885
12,69700,96808
12,70075,5472
12,70345,20352
12,70600,202221
12,70675,72372
12,71000,403364
12,71150,25872
12,71225,21061
12,71400,26972
12,71525,6134
12,71900,49680
12,72325,6522
12,72350,2192
12,73025,3889
12,73675,5029
12,73900,28150
12,74125,745
12,74150,17317
12,74575,2260
12,74925,818
12,75375,4943
12,75450,386
12,75600,931
12,75750,743
12,75812,61634
12,76417,5999
12,76500,29144
12,76525,6944
12,76582,68181
12,76600,124130
12,76658,15109
12,76975,270
12,77100,2179
12,77400,760
12,77675,18636
12,77825,3201
12,78000,11403
12,78050,3092
12,78250,47294
12,78275,57109
12,78300,29894
12,78325,38941
12,78775,389
12,78925,628
12,79225,20883
12,79250,1735
13,00184,2844
13,00408,22379
13,00436,5052
13,00576,5700
13,00660,565
13,00828,528
13,00996,2811
13,01024,490
13,01052,66877
13,01248,185
13,01472,856
13,01500,192
13,01612,3472
13,01696,67056
13,01808,177
13,01948,996
13,02060,335
13,02116,15703
13,02256,234
13,02564,453
13,02592,1502
13,02648,1980
13,02844,189
13,02928,1149
13,03124,458
13,03236,4196
13,03440,128628
13,04000,510823
13,04084,447
13,04140,9688
13,04204,200884
13,04252,8148
13,04392,238
13,04448,215
13,04644,3524
13,04840,850
13,04896,14423
13,04980,4003
13,05036,3039
13,05344,6329
13,05680,179
13,05708,353
13,06016,4945
13,06688,123
13,07248,2029
13,07304,517
13,07612,777
13,07640,453
13,08200,344
13,08284,3646
13,08480,785
13,08536,5218
13,08844,3129
13,08928,1233
13,08956,114
13,09040,770
13,09068,1350
13,09460,1216
13,09488,394
13,09544,2211
13,09656,467
13,09712,873
13,10076,15538
13,10104,369
13,10132,7712
13,10608,214
13,10860,315
13,10944,57945
13,11000,2063
13,11056,575
13,11504,1075
13,11560,15404
13,11616,958
13,11672,206
13,11728,1539
13,11784,18273
13,12120,1832
13,12232,335
13,12260,6132
13,12344,419
13,12400,10007
13,12456,18900
13,12512,128
13,12624,5089
13,12932,690
13,12988,36857
13,13184,227
13,13212,287
13,13352,718
13,13492,27793
13,13688,24937
13,14108,1204
13,14192,283
13,14500,10300
13,14920,8470
13,15026,365
13,15172,31841
13,15508,4883
13,15552,3361
13,15648,287
13,15900,1477
13,15984,3057
13,16460,2135
13,16544,14396
13,16600,2474
13,16656,2063
13,16796,1126
13,16824,3539
13,16908,270
13,17272,342
13,17328,4749
13,17496,809
13,17552,667
13,17776,13867
13,17832,540
13,18000,1894
13,19000,201877
13,19084,1599
13,19112,8287
13,19168,407
13,19336,19505
13,19392,529
13,19616,9868
13,19728,5309
13,20064,14677
13,20288,880
13,20316,491
13,20848,219
13,20932,9471
13,21017,8661
13,21072,2915
13,21184,7650
13,21240,7585
13,21268,158
13,21324,14985
13,21380,34508
13,21436,203
13,21632,834
13,21688,160
13,21716,1678
13,21744,926
13,21800,1939
13,21912,4200
13,21940,4627
13,22024,536
13,22052,24307
13,22108,113
13,22304,2046
13,22388,188
13,22472,120
13,22752,663
13,22976,334
13,23284,718
13,23368,2826
13,23480,64
13,23536,10780
13,23872,11769
13,23900,39049
13,24376,16008
13,24488,595
13,24600,32350
13,24768,51713
13,24796,128
13,25300,2499
13,25356,1394
13,25552,5568
13,25720,38115
13,26084,6579
13,26156,3709
13,26224,20
13,26448,1177
13,26616,4778
13,26980,1541
13,27008,213
13,27092,1938
13,27344,1437
13,27596,1098
13,27708,494
13,27932,846
13,27988,4168
13,28380,16661
13,28492,765
13,28744,258
13,28968,20083
13,29528,8942
13,30088,864
13,30312,683
13,30340,11607
13,30424,4684
13,30536,19368
13,30732,4901
13,30816,982
13,30956,10598
13,31096,8868
13,31292,965
13,31320,1167
13,31684,411
13,31908,47265
13,32048,10373
13,32188,250
13,32384,116
13,32412,75
13,32528,2280
13,32748,630
13,32860,314
13,32916,182
13,33336,5245
13,33392,819
13,33896,386
13,33980,1742
13,34260,264
13,34428,3278
13,34512,3513
13,34596,4975
13,34876,3605
13,35016,799
13,35324,24044
13,35716,17580
13,35800,254
13,35884,2925
13,36024,939
13,36052,3459
13,36220,1763
13,36276,9162
13,36472,6691
13,36528,199
13,36696,3992
13,36920,322
13,37144,4638
13,37396,4100
13,37564,4071
13,37788,600
13,38040,3815
13,38124,1002
13,38348,316
13,38920,314
13,38964,36181
13,39076,5353
13,39216,489
13,39244,3234
13,39524,19540
13,39692,899
13,39720,1647
13,39748,2327
13,40056,5388
13,40532,236
13,40812,399
13,40840,378
13,41344,306
13,41400,519
13,41540,1026
13,41596,5854
13,41708,106
13,41792,128
13,41932,4970
13,41988,15756
13,42100,925
13,42156,417
13,42184,151
13,42268,10065
13,42425,81108
13,42604,6140
13,42800,137
13,43192,34683
13,43360,307
13,43640,20343
13,43668,902
13,43892,158
13,44312,7044
13,44340,32343
13,44508,2896
13,44592,3008
13,44704,1485
13,45460,2167
13,45488,31015
13,45600,503
13,45768,3553
13,45936,737
13,46020,337
13,46188,213
13,46356,15862
13,46384,128
13,46552,1419
13,46860,2583
13,47140,11199
13,47196,16516
13,47252,115
13,47336,1671
13,47560,2289
13,47616,12080
13,47784,1846
13,47896,2993
13,47952,954
13,47980,919
13,48008,814
13,48092,463
13,48232,4195
13,48428,1169
13,48624,32138
13,48848,565
13,49008,156512
13,49100,4759
13,49196,4964
13,49504,62
13,49532,3528
13,49616,469
13,49756,62769
13,49924,987
13,50008,344
13,50260,216
13,50484,2167
13,50596,284
13,50680,928
13,50848,482
13,51072,3986
13,51240,381
13,51352,2253
13,51408,606
13,51492,16486
13,51520,2960
13,51604,814
13,51670,41383
13,51968,158
13,52108,421
13,52192,15929
13,52304,2898
13,52416,2833
13,52500,206
13,52668,382
13,52696,1800
13,52724,297
13,53004,6395
13,53032,514
13,53060,14565
13,53116,939
13,53172,572
13,53284,1472
13,53508,1975
13,53620,2022
13,54124,1028
13,54264,4945
13,54572,1168
13,54656,731
13,54992,295
13,55020,44940
13,55244,569
13,55440,2896
13,55468,1878
13,55776,18043
13,55860,975
13,56308,546
13,56560,190
13,56644,132
13,57232,510
13,57260,6412
13,57372,673
13,57428,2949
13,57456,184
13,57540,484
13,57568,460
13,57736,953
13,58100,218
13,58184,1320
13,58296,233
13,58744,2294
13,58884,5021
13,59416,106
13,59500,773
13,59556,607
13,59724,40193
13,59735,42136
13,59808,1825
13,59976,3432
13,60004,2839
13,60032,1805
13,60340,24029
13,60984,300
13,61040,749
13,61124,1281
13,61320,453
13,61544,243
13,61628,552
13,61684,353
13,62104,29544
13,62216,677
13,62244,1884
13,62328,14468
13,62496,726
13,62524,18950
13,63000,208
13,63224,4036
13,63560,107
13,63728,1020
13,63756,157
13,63840,206
13,64372,166
13,64512,2563
13,64596,1265
13,64680,314
13,64736,1145
13,64792,45
13,64876,903
13,64932,291
13,64960,656
13,65016,1406
13,65044,18459
13,65156,77
13,65296,11624
13,65324,3435
13,65464,14672
13,65856,784
13,66024,1138
13,66276,5231
13,66444,167
13,66668,38111
13,66696,242
13,67256,3991
13,67284,91706
13,67452,2670
13,67760,916
13,67984,19537
13,68096,350
13,68208,5536
13,68516,105793
13,68600,202
13,68740,999
13,68796,270
13,69000,147748
13,69336,168
13,69448,803
13,69672,5929
13,69784,286
13,69896,111
13,69980,325
13,70120,824
13,70428,422
13,70932,193
13,71282,487
13,71464,617
13,71492,56566
13,71604,22067
13,71660,5330
13,71772,2899
13,72122,110920
13,72556,2029
13,72584,1320
13,72780,3284
13,73004,399
13,73256,34452
13,73312,3102
13,73620,447
13,73704,35452
13,73784,60677
13,73816,6553
13,74180,25889
13,74348,120
13,74376,4420
13,74432,437
13,74572,212
13,74852,195
13,74936,22913
13,74964,7611
13,75104,731
13,75160,2630
13,75188,5436
13,75244,736
13,75272,92
13,75300,3201
13,75328,206
13,75412,290
13,75496,65
13,75664,258
13,75832,6360
13,75888,1825
13,76168,9876
13,76224,18558
13,76280,6860
13,76364,2539
13,76476,17357
13,76504,429
13,76532,491
13,76756,9303
13,76952,376
13,77372,2226
13,77540,1969
13,77652,36975
13,77736,979
13,77764,589
13,77988,1714
13,78036,3119
13,78044,7949
13,78100,639
13,78156,3169
13,78324,27832
13,78380,1789
13,78744,448
13,78800,55025
13,78996,2227
13,79164,141
13,79388,10741
13,79416,102
13,79444,2845
13,79528,18703
13,79808,575
13,79864,1569
13,79948,961
13,80228,1575
13,80256,3913
13,80480,443
13,80508,84537
13,80592,1875
13,80676,492
13,80704,3634
13,80788,3631
13,80844,667
13,80956,13714
13,80984,5607
13,81128,2337
13,82132,3605
13,82412,380
13,82468,645
13,82692,269
13,82720,622
13,82972,1243
13,83084,741
13,83420,19669
13,83728,1195
13,83868,1059
13,83896,865
13,83952,299
13,84176,38473
13,84260,301
13,84288,207
13,84456,2127
13,84512,3586
13,84708,396
13,84960,804
13,85128,1324
15,71550,341778
16,00100,1843
16,00280,136
16,01000,245
16,01900,4781
16,01990,19617
16,03160,930
16,03340,350
16,03610,951
16,03700,734
16,04420,311
16,05230,371
16,06220,2575
16,07840,12999
16,08470,265
16,08560,214
16,08830,235421
16,09370,2697
16,09730,198
16,10810,4715
16,11260,12146
16,11710,85
16,12250,68336
16,12520,353
16,12790,688
16,13150,1012
16,13240,226
16,13780,924
16,14680,16362
16,14950,561
16,15490,10
16,16120,454
16,16750,56894
16,18640,911
16,18820,957
16,19270,482
16,19720,177
16,19900,422
16,20350,2513
16,20710,536
16,20890,523
16,20980,354
16,21790,302
16,22330,256
16,22510,1091
16,22600,570
16,22690,2263
16,22780,15
16,22960,522
16,23410,32319
16,23680,245
16,24310,402
16,25120,145
16,25570,8492
16,26290,489
16,27460,142
16,27550,162
16,27730,2951
16,27910,541
16,28810,1120
16,28990,6879
16,29620,12784
16,30160,1075
16,30340,516
16,31690,1304
16,32140,3802
16,32500,945
16,32770,465
16,32950,3617
16,33490,790
16,34300,988
16,34390,9824
16,34930,1112
16,35200,225
16,35830,861
16,36370,16422
16,36460,669
16,36730,813
16,37360,3726
16,38080,265
16,38170,3144
16,38440,104
16,38620,836
16,39070,102
16,39610,529
16,39700,68001
16,40330,832
16,40420,3105
16,40510,286
16,40600,193
16,41320,13135
16,42130,637
16,42400,1186
16,42580,2450
16,42760,296
16,43030,3611
16,43570,5359
16,44110,556
16,44200,1054
16,44290,28050
16,45370,1205
16,45820,375
16,45910,100
16,46540,34836
16,46720,442
16,48790,4066
16,48880,816
16,49240,480
16,50140,2344
16,50230,176
16,50950,1256
16,51850,588
16,52030,734
16,52120,134801
16,52660,11016
16,52750,216
16,53110,90
16,53920,2715
16,54100,176
16,54550,26387
16,54730,16703
16,55270,1080
16,55450,352
16,55630,677
16,55900,121
16,56260,114268
16,56800,332
16,56890,636
16,56980,1566
16,57250,482
16,58060,604
16,58330,816
16,58600,250
16,58870,213
16,59320,3313
16,59590,1659
16,60040,43
16,60580,549
16,60760,298
16,60940,2149
16,61210,1725
16,61300,8636
16,61840,171
16,62740,523
16,63100,1780
16,63550,48
16,63910,1113
16,64090,58064
16,64450,1956
16,64810,44798
16,64900,792
16,65260,6112
16,65530,1804
16,66340,11580
16,67150,44
16,67420,39975
16,67600,467
16,67780,5577
16,67870,401
16,67960,705
16,68500,578
16,69130,258
16,70660,6324
16,71020,4025
16,71110,186
16,71470,2473
16,71650,3295
16,72100,10024
16,73450,5182
16,73900,1725
16,75070,708
16,75195,3171
16,75970,29
16,76060,2479
16,76780,119
16,76870,16333
16,77050,37
16,77500,190
16,78040,2115
16,78850,1771
16,79120,303
16,80200,94
16,80380,840
16,80470,287
16,82360,925
16,82810,54943
16,83350,1235
16,84250,2285
16,84790,825
16,85240,203
16,85420,0
16,86050,417
16,86140,6056
16,86320,3010
16,87040,550
16,87310,88
16,87670,1685
16,87850,371
16,88480,249
17,00113,2851
17,00230,251
17,00243,35167
17,00295,75
17,00516,846
17,00555,1117
17,00568,1871
17,00646,3569
17,00672,767
17,00685,30134
17,00737,608
17,00815,442
17,00867,130
17,00880,255
17,00919,305
17,00971,658
17,00997,181
17,01010,18198
17,01049,2188
17,01114,25006
17,01140,447
17,01205,304
17,01242,226
17,01270,2236
17,01361,159
17,01426,1159
17,01491,541
17,01543,4136
17,01569,867
17,01595,14833
17,01673,335
17,01881,2890
17,01946,351
17,01972,879
17,02102,168
17,02154,74495
17,02206,303
17,02258,645
17,02342,270
17,02414,2251
17,02479,721
17,02505,1177
17,02531,451
17,02557,627
17,02583,947
17,02609,1113
17,02635,891
17,02674,1907
