id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
635913,SUD-2026-1-18621-345,2026,true,Clear,1,"",309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,7,"""Xinhua News Agency,2026-07-24,15 civilians killed in RSF attack in Sudan's North Kordofan: state gov't"";""Sudan Tribune,2026-07-28,23 children killed in North Kordofan since May, UNICEF says"";""Sudan Tribune,2026-07-25,RSF attack kills 15 civilians in North Kordofan, official says"";""ACJPS,2026-08-04,MONTHLY NEWSLETTER, JULY 2026"";""Sudan War Monitor,2026-08-03,Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026"";""Darfur 24,2026-07-29,23 children killed in two months in Kordofan"";""BBC Monitoring News Alert,2026-07-24,Sudan's RSF 'kills at least 15 civilians' during attack on Kordofan""",Xinhua News Agency;Sudan Tribune;Sudan Tribune;ACJPS;Sudan War Monitor;Darfur 24;BBC Monitoring News Alert,2026-07-24;2026-07-28;2026-07-25;2026-08-04;2026-08-03;2026-07-29;2026-07-24,"15 civilians killed in RSF attack in Sudan's North Kordofan: state gov't;23 children killed in North Kordofan since May, UNICEF says;RSF attack kills 15 civilians in North Kordofan, official says;MONTHLY NEWSLETTER, JULY 2026;Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026;23 children killed in two months in Kordofan;Sudan's RSF 'kills at least 15 civilians' during attack on Kordofan",UNICEF; Sudan War Monitor,5,South of El Obeid town,Burbur (Berber) area south of Al Obeid,North Kordofan state,Shiekan district,12.999999,30.222222,POINT (30.222222 12.999999),148021,Sudan,625,Africa,2,2,2026-07-23 00:00:00.000,2026-07-24 00:00:00.000,0,0,15,0,15,15,15,625,
635911,SUD-2026-1-18621-344,2026,true,Check geography,1,"",309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan Tribune,2026-07-28,Dozens killed in North Kordofan air strikes, rights group says""",Sudan Tribune,2026-07-28,"Dozens killed in North Kordofan air strikes, rights group says",Emergency Lawyers,4,North Kordofan state,North Kordofan State,North Kordofan state,,14.500000,29.500000,POINT (29.5 14.5),150900,Sudan,625,Africa,2,2,2026-07-24 00:00:00.000,2026-07-26 00:00:00.000,0,0,22,0,22,22,22,625,
635908,SUD-2026-1-18621-343,2026,true,Check geography,1,"",309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Sudan Tribune,2026-07-28,Dozens killed in North Kordofan air strikes, rights group says""",Sudan Tribune,2026-07-28,"Dozens killed in North Kordofan air strikes, rights group says",Emergency Lawyers,4,North Kordofan state,"vehicle in the Um Daraba area, North Kordofan",North Kordofan state,,14.500000,29.500000,POINT (29.5 14.5),150900,Sudan,625,Africa,1,1,2026-07-25 00:00:00.000,2026-07-25 00:00:00.000,0,0,2,0,2,2,2,625,
635894,SUD-2026-1-18621-347,2026,true,Check geography,1,"",309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,6,"""Sudan Tribune,2026-07-25,Sudanese army and allies recapture key North Kordofan towns"";""Sudan Tribune,2026-07-26,Sudanese army takes full control of Omdurman-El Obeid road"";""Sudan Tribune,2026-07-27,Sudan army chief orders troops to clear country to Central African Republic border"";""Sudan Tribune,2026-08-01,Sudanese army consolidates control over North Kordofan Export route despite drone strikes"";""AllAfrica,2026-07-27,Sudanese Army Claim Capture of Strategic North Kordofan Towns"";""Darfur 24,2026-07-25,Fighting in North Kordofan after months of lull""",Sudan Tribune;Sudan Tribune;Sudan Tribune;Sudan Tribune;AllAfrica;Darfur 24,2026-07-25;2026-07-26;2026-07-27;2026-08-01;2026-07-27;2026-07-25,Sudanese army and allies recapture key North Kordofan towns;Sudanese army takes full control of Omdurman-El Obeid road;Sudan army chief orders troops to clear country to Central African Republic border;Sudanese army consolidates control over North Kordofan Export route despite drone strikes;Sudanese Army Claim Capture of Strategic North Kordofan Towns;Fighting in North Kordofan after months of lull,Military officials; The Ministry of Defense,2,Umm Sayyalah town,"area of Al-Baraka, Um Sayala, Um Qurfa, Jabrat Al-Sheikh, and Bara

//

Um Siyala, Jabrat al-Sheikh, Um Qirfa, Juraijikh, and Bara",North Kordofan state,Shiekan district,14.398465,31.138649,POINT (31.138649 14.398465),150183,Sudan,625,Africa,1,1,2026-07-25 00:00:00.000,2026-07-25 00:00:00.000,1,0,0,3,4,4,4,625,
635895,SUD-2026-1-18621-348,2026,true,Check geography,1,"",309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,4,"""Sudan Tribune,2026-07-25,Sudanese army and allies recapture key North Kordofan towns"";""Sudan Tribune,2026-07-26,Sudanese army takes full control of Omdurman-El Obeid road"";""Sudan Tribune,2026-07-27,Sudan army chief orders troops to clear country to Central African Republic border"";""Sudan Tribune,2026-08-01,Sudanese army consolidates control over North Kordofan Export route despite drone strikes""",Sudan Tribune;Sudan Tribune;Sudan Tribune;Sudan Tribune,2026-07-25;2026-07-26;2026-07-27;2026-08-01,Sudanese army and allies recapture key North Kordofan towns;Sudanese army takes full control of Omdurman-El Obeid road;Sudan army chief orders troops to clear country to Central African Republic border;Sudanese army consolidates control over North Kordofan Export route despite drone strikes,Military officials,2,Bara town,"area of Al-Baraka, Um Sayala, Um Qurfa, Jabrat Al-Sheikh, and Bara

//

Um Siyala, Jabrat al-Sheikh, Um Qirfa, Juraijikh, and Bara",North Kordofan state,Bara district,13.698922,30.369816,POINT (30.369816 13.698922),149461,Sudan,625,Africa,2,2,2026-07-25 00:00:00.000,2026-07-26 00:00:00.000,0,0,0,2,2,2,2,625,
636537,SUD-2026-1-18621-351,2026,true,Clear,1,"",309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,3,"""AllAfrica,2026-07-31,Air Strike Kills At Least 24 Civilians in North Kordofan, RSF Attack Leaves Nine Dead"";""Sudan War Monitor,2026-07-29,Military airstrikes by the army resulted in civilian deaths and injuries in the village of Sharshar in North Kordofan."";""BBC Monitoring News Alert,2026-07-30,Sudan army accused of killing dozens in North Kordofan airstrikes""",AllAfrica;Sudan War Monitor;BBC Monitoring News Alert,2026-07-31;2026-07-29;2026-07-30,"Air Strike Kills At Least 24 Civilians in North Kordofan, RSF Attack Leaves Nine Dead;Military airstrikes by the army resulted in civilian deaths and injuries in the village of Sharshar in North Kordofan.;Sudan army accused of killing dozens in North Kordofan airstrikes",Local sources; SFA; eyewitnesses and Advocating for Darfur Victims organisation,1,Sharshar village,village of Sharshar,North Kordofan state,Sodari district,14.316670,30.183330,POINT (30.18333 14.31667),150181,Sudan,625,Africa,1,1,2026-07-29 00:00:00.000,2026-07-29 00:00:00.000,0,0,24,0,24,24,24,625,
636565,SUD-2026-1-18621-359,2026,true,Clear,1,"",309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,4,"""Agence France Presse,2026-07-29,Nine civilians killed in Sudan drone attack: medic"";""ACJPS,2026-08-04,MONTHLY NEWSLETTER, JULY 2026"";""AllAfrica,2026-07-31,Air Strike Kills At Least 24 Civilians in North Kordofan, RSF Attack Leaves Nine Dead"";""Sudan War Monitor,2026-08-03,Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026""",Agence France Presse;ACJPS;AllAfrica;Sudan War Monitor,2026-07-29;2026-08-04;2026-07-31;2026-08-03,"Nine civilians killed in Sudan drone attack: medic;MONTHLY NEWSLETTER, JULY 2026;Air Strike Kills At Least 24 Civilians in North Kordofan, RSF Attack Leaves Nine Dead;Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026",Sudan War Monitor; a medical source,2,Bara town,"Al-Jamama area, located northwest of Bara city",North Kordofan state,Bara district,13.698922,30.369816,POINT (30.369816 13.698922),149461,Sudan,625,Africa,1,1,2026-07-29 00:00:00.000,2026-07-29 00:00:00.000,0,0,9,0,9,9,9,625,
636568,SUD-2026-1-18621-352,2026,true,Clear,1,"",309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,2,"""ACJPS,2026-08-04,MONTHLY NEWSLETTER, JULY 2026"";""Sudan War Monitor,2026-08-03,Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026""",ACJPS;Sudan War Monitor,2026-08-04;2026-08-03,"MONTHLY NEWSLETTER, JULY 2026;Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026",Sudan War Monitor,5,Bara locality,villages in the (Al-Qaa Sharshar) area of ​​Bara locality,North Kordofan state,Bara district,13.750000,30.230000,POINT (30.23 13.75),149461,Sudan,625,Africa,1,1,2026-07-29 00:00:00.000,2026-07-29 00:00:00.000,0,0,26,0,26,26,26,625,
634674,SUD-2026-3-18623-40,2026,true,Check geography,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,1,"""Sudan Tribune,2026-07-05,RSF attacks on Darfur villages kill civilians, spark mass flight to Chad""",Sudan Tribune,2026-07-05,"RSF attacks on Darfur villages kill civilians, spark mass flight to Chad",witness,2,At Tina town,"Qarboura, Oruwa, Um Marahik, Kourbia, Abu Leiha, and Ana Baji village, near the town of Tine

//

road connecting Ambara locality and Tine",North Darfur state,Kutum district,15.019794,22.814866,POINT (22.814866 15.019794),151606,Sudan,625,Africa,2,2,2026-07-01 00:00:00.000,2026-07-05 00:00:00.000,0,0,3,0,3,3,2,,
634837,SUD-2026-3-18623-42,2026,true,Clear,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,1,"""Sudan War Monitor,2026-07-06,Continued violence in Darfur and Kordofan regions results in civilian deaths""",Sudan War Monitor,2026-07-06,Continued violence in Darfur and Kordofan regions results in civilian deaths,Sudan War Monitor,5,Between At Tina and Ed Debba,road between town of Al-Tina and some Darfur towns to the town of Ad-Dabba,,,16.389666,27.632222,POINT (27.632222 16.389666),153056,Sudan,625,Africa,1,1,2026-07-04 00:00:00.000,2026-07-04 00:00:00.000,0,0,9,0,9,9,9,,
634126,SUD-2026-3-18623-37,2026,true,Clear,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,3,"""Sudan Tribune,2026-07-18,Yale lab confirms RSF arson attacks on North Darfur villages"";""ACJPS,2026-08-04,MONTHLY NEWSLETTER, JULY 2026"";""Darfur 24,2026-07-04,Dead and wounded in attacks on villages in North Darfur""",Sudan Tribune;ACJPS;Darfur 24,2026-07-18;2026-08-04;2026-07-04,"Yale lab confirms RSF arson attacks on North Darfur villages;MONTHLY NEWSLETTER, JULY 2026;Dead and wounded in attacks on villages in North Darfur",Eyewitnesses and local sources,2,Bir Oum Bourou village,"market in the town of Qor Bara, and the areas of Aro and Oma in the Umbro locality",North Darfur state,Um Buru district,15.048338,23.711812,POINT (23.711812 15.048338),151608,Sudan,625,Africa,1,1,2026-07-04 00:00:00.000,2026-07-04 00:00:00.000,0,0,10,0,10,10,10,,
635465,SUD-2026-3-18623-43,2026,true,Check dyad,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,1,"""Sudan Tribune,2026-07-18,Yale lab confirms RSF arson attacks on North Darfur villages""",Sudan Tribune,2026-07-18,Yale lab confirms RSF arson attacks on North Darfur villages,local media,3,Um Buru district,"Hazan Orschi, Um Baru locality of North Darfur",North Darfur state,Um Buru district,15.018028,23.695697,POINT (23.695697 15.018028),151608,Sudan,625,Africa,1,2,2026-07-13 00:00:00.000,2026-07-15 00:00:00.000,0,0,0,7,7,7,7,,
635648,SUD-2026-3-18623-44,2026,true,Clear,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,1,"""Darfur 24,2026-07-16,11 people killed and injured in a shooting in North Kordofan""",Darfur 24,2026-07-16,11 people killed and injured in a shooting in North Kordofan,A source in Al-Rahad locality,1,Er Rahad town,city of Al-Rahad,North Kordofan state,Um Rawaba district,12.719872,30.641509,POINT (30.641509 12.719872),148022,Sudan,625,Africa,1,1,2026-07-15 00:00:00.000,2026-07-15 00:00:00.000,0,0,4,0,4,4,4,,
635668,SUD-2026-3-18623-45,2026,true,Clear,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,3,"""ACJPS,2026-08-04,MONTHLY NEWSLETTER, JULY 2026"";""Sudan War Monitor,2026-08-03,Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026"";""Darfur 24,2026-07-20,Deaths during an attack on a village in Kordofan""",ACJPS;Sudan War Monitor;Darfur 24,2026-08-04;2026-08-03;2026-07-20,"MONTHLY NEWSLETTER, JULY 2026;Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026;Deaths during an attack on a village in Kordofan",Local sources; ACJPS,2,Jabal Al-Dair mountain,village of Al-Musallamiya in the Jabal Al-Dair area,North Kordofan state,Um Rawaba district,12.450000,30.700000,POINT (30.7 12.45),147302,Sudan,625,Africa,1,1,2026-07-19 00:00:00.000,2026-07-19 00:00:00.000,0,0,15,0,15,15,15,,
635758,SUD-2026-3-18623-46,2026,true,Clear,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,3,"""ACJPS,2026-08-04,MONTHLY NEWSLETTER, JULY 2026"";""AllAfrica,2026-07-24,Civilians Killed in Wave of Attacks Across Blue Nile, Kordofan As Sudan's Conflict Widens [blog]"";""Darfur 24,2026-07-22,A child was killed by Rapid Support Forces gunfire west of Al-Nuhud.""",ACJPS;AllAfrica;Darfur 24,2026-08-04;2026-07-24;2026-07-22,"MONTHLY NEWSLETTER, JULY 2026;Civilians Killed in Wave of Attacks Across Blue Nile, Kordofan As Sudan's Conflict Widens [blog];A child was killed by Rapid Support Forces gunfire west of Al-Nuhud.",medical sources,2,El Nahud town,"Saq al-Jamal area, west of the city of Al-Nuhud",West Kordofan state,El Nahud district,12.693344,28.423090,POINT (28.42309 12.693344),148017,Sudan,625,Africa,1,1,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,0,0,1,0,1,1,1,,
636564,SUD-2026-3-18623-48,2026,true,Clear,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,1,"""Sudan War Monitor,2026-08-03,Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026""",Sudan War Monitor,2026-08-03,Drones used by both sides in the war claim civilian lives and damage civilian infrastructure in the three states of Kordofan region during July 2026,Sudan War Monitor,2,Jebrat El Sheikh town,Abu Hadid area of ​​Jabra Sheikh locality,North Kordofan state,Jebrat El Sheikh district,14.638400,27.974480,POINT (27.97448 14.6384),150896,Sudan,625,Africa,1,1,2026-07-26 00:00:00.000,2026-07-26 00:00:00.000,0,0,1,0,1,1,1,,
636539,SUD-2026-3-18623-47,2026,true,Check geography,3,9645,16712,SFA - Civilians,9645,18623,SFA - Civilians,9645,9645,SFA,9999,1,Civilians,1,"""Sudan War Monitor,2026-08-01,The deteriorating security situation in some areas of Darfur is leading to the deaths of many people.""",Sudan War Monitor,2026-08-01,The deteriorating security situation in some areas of Darfur is leading to the deaths of many people.,Eyewitnesses,3,Kutum district,"Al-Dur area, located northwest of Kutum city",North Darfur state,Kutum district,14.211140,24.672550,POINT (24.67255 14.21114),150170,Sudan,625,Africa,1,1,2026-07-31 00:00:00.000,2026-07-31 00:00:00.000,0,0,1,0,1,1,1,,
636543,SUD-2026-2-19012-0,2026,false,Clear,2,19012,17009,Nuwaiba - Salamat Baggara,19012,19012,Nuwaiba - Salamat Baggara,"",9981,Nuwaiba,994,994,Salamat Baggara,1,"""Sudan War Monitor,2026-08-01,The deteriorating security situation in some areas of Darfur is leading to the deaths of many people.""",Sudan War Monitor,2026-08-01,The deteriorating security situation in some areas of Darfur is leading to the deaths of many people.,Sources of Sudan Monitor,2,Beida town,Beida area,West Darfur state,Beida district,12.148308,22.668642,POINT (22.668642 12.148308),147286,Sudan,625,Africa,1,1,2026-07-30 00:00:00.000,2026-07-30 00:00:00.000,0,0,0,17,17,17,17,,
634839,SWD-2026-2-2-XXX380-7,2026,false,Check dyad,2,2-XXX380,148,XXX380 - XXX380,2-XXX380,296,XXX380 - XXX380,XXX380,3743,XXX380,XXX380,3743,XXX380,2,"""SVT Nyheter,2026-07-02,Grannar skakade efter mordet i Malmö: ”Jobbigt när det kommer så nära”"";""Kvartal,2026-07-02,Man ihjälskjuten""",SVT Nyheter;Kvartal,2026-07-02;2026-07-02,Grannar skakade efter mordet i Malmö: ”Jobbigt när det kommer så nära”;Man ihjälskjuten,police,1,Malmö town,Malmö (Västra Hamnen),Skåne län,Malmö kommun,55.605870,13.000730,POINT (13.00073 55.60587),209907,Sweden,380,Europe,1,1,2026-07-01 00:00:00.000,2026-07-01 00:00:00.000,0,0,0,1,1,1,1,,
636447,SYR-2026-1-1-XXX652-133,2026,false,Check dyad,1,XXX652,150,XXX652,1-XXX652,299,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,2,"""SOHR,2026-07-05,Death toll update | The number of fatalities from explosion near the courthouse in Damascus jumps to 13, mostly lawyers"";""SOHR,2026-07-13,Death toll update | The number of fatalities from bombing near the courthouse in Damascus increases to 14""",SOHR;SOHR,2026-07-05;2026-07-13,"Death toll update | The number of fatalities from explosion near the courthouse in Damascus jumps to 13, mostly lawyers;Death toll update | The number of fatalities from bombing near the courthouse in Damascus increases to 14",SOHR,1,Damascus city,cafe near the courthouse in Damascus,Damascus governorate,Damascus district,33.513364,36.291575,POINT (36.291575 33.513364),178273,Syria,652,Middle East,1,1,2026-07-02 00:00:00.000,2026-07-02 00:00:00.000,0,0,14,0,14,14,14,,
636454,SYR-2026-1-1-XXX652-134,2026,false,Check dyad,1,XXX652,150,XXX652,1-XXX652,299,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-03,Security vacuum | Attack targets checkpoint in Damascus suburbs, leaving three security personnel injured and one of the attacker dead""",SOHR,2026-07-03,"Security vacuum | Attack targets checkpoint in Damascus suburbs, leaving three security personnel injured and one of the attacker dead",SOHR,1,Damascus city,Kashkoul area in Damascus suburbs,Damascus governorate,Damascus district,33.513364,36.291575,POINT (36.291575 33.513364),178273,Syria,652,Middle East,1,1,2026-07-03 00:00:00.000,2026-07-03 00:00:00.000,0,1,0,0,1,1,1,,
636437,SYR-2026-1-1-XXX652-130,2026,false,Check dyad,1,XXX652,150,XXX652,1-XXX652,299,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-10,Security vacuum | Member of the Ministry of Defence shot dead in northern Aleppo countryside""",SOHR,2026-07-10,Security vacuum | Member of the Ministry of Defence shot dead in northern Aleppo countryside,SOHR,2,Qubbat Al-Sheikh village,area between Qubbat Al-Sheikh village and Terhin town,Aleppo governorate,Al Bab district,36.462686,37.501901,POINT (37.501901147320851 36.462686226980573),181876,Syria,652,Middle East,1,1,2026-07-10 00:00:00.000,2026-07-10 00:00:00.000,1,0,0,0,1,1,1,,
636358,SYR-2026-1-1-XXX652-125,2026,false,Check dyad,1,XXX652,150,XXX652,1-XXX652,299,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-18,New assas*sination | Member of Internal Security shot de*ad by unidentified gunmen in Idlib""",SOHR,2026-07-18,New assas*sination | Member of Internal Security shot de*ad by unidentified gunmen in Idlib,SOHR,1,Khan Shaykhun town,road between Khan Shaikhon and Tabish junction in southern Idlib countryside,Idlib governorate,Maarat al-Numaan district,35.442080,36.650950,POINT (36.65095 35.44208),180434,Syria,652,Middle East,1,1,2026-07-18 00:00:00.000,2026-07-18 00:00:00.000,1,0,0,0,1,1,1,,
636352,SYR-2026-1-1-XXX652-124,2026,false,Check dyad,1,XXX652,150,XXX652,1-XXX652,299,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-20,Near Syria-Lbanon border | Young man killed during clashes in Al-Qalamoun outskirts""",SOHR,2026-07-20,Near Syria-Lbanon border | Young man killed during clashes in Al-Qalamoun outskirts,SOHR,1,Jarajir village,near Jarajeir town in Rif Dimashq,Rif Dimashq governorate,Al Nabk district,34.080060,36.659151,POINT (36.659151 34.08006),178994,Syria,652,Middle East,1,1,2026-07-20 00:00:00.000,2026-07-20 00:00:00.000,0,1,0,0,1,1,1,,
636341,SYR-2026-1-1-XXX652-121,2026,false,Check dyad,1,XXX652,150,XXX652,1-XXX652,299,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-26,Violent pushbacks | Turkish Jandarma kill young man from Deir Ezzor while attempting to cross into Turkish territory from Kobani""",SOHR,2026-07-26,Violent pushbacks | Turkish Jandarma kill young man from Deir Ezzor while attempting to cross into Turkish territory from Kobani,SOHR,1,Kuran village,Kuran village in the eastern countryside of Ain Al-Arab (Kobani),Aleppo governorate,Afrin district,36.439970,36.674081,POINT (36.674081 36.43997),181874,Syria,652,Middle East,1,1,2026-07-26 00:00:00.000,2026-07-26 00:00:00.000,0,0,0,1,1,1,1,,
636448,SYR-2026-2-2-XXX652-46,2026,false,Check dyad,2,2-XXX652,150,XXX652 - XXX652,2-XXX652,300,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-05,Deir Ezzor | Family clashes leave young man dead and two others injured in northern countryside""",SOHR,2026-07-05,Deir Ezzor | Family clashes leave young man dead and two others injured in northern countryside,SOHR,4,Deir ez Zor governorate,Abu Al-Nitel village in northern Deir Ezzor countryside,Deir ez Zor governorate,,35.166667,40.283333,POINT (40.283333 35.166667),180441,Syria,652,Middle East,1,1,2026-07-05 00:00:00.000,2026-07-05 00:00:00.000,0,0,0,1,1,1,1,,
636441,SYR-2026-2-2-XXX652-45,2026,false,Check dyad,2,2-XXX652,150,XXX652 - XXX652,2-XXX652,300,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-08,Family infighting | Three persons ki*lled in rural Aleppo""",SOHR,2026-07-08,Family infighting | Three persons ki*lled in rural Aleppo,SOHR,1,Jabal al Hass mountain,Jabal Al-Hass area in south-eastern Aleppo,Aleppo governorate,As Safirah district,35.910000,37.390000,POINT (37.39 35.91),181155,Syria,652,Middle East,1,1,2026-07-08 00:00:00.000,2026-07-08 00:00:00.000,0,0,0,3,3,3,3,,
636371,SYR-2026-2-2-XXX652-44,2026,false,Check dyad,2,2-XXX652,150,XXX652 - XXX652,2-XXX652,300,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-11,Security chaos | One kil*led and another injured in violent clashes in Aleppo""",SOHR,2026-07-11,Security chaos | One kil*led and another injured in violent clashes in Aleppo,SOHR,1,Maarat al Atarib town,Ma’arat Al-Atareb Village,Aleppo governorate,Atarib district,36.157222,36.819167,POINT (36.819167 36.157222),181874,Syria,652,Middle East,1,1,2026-07-11 00:00:00.000,2026-07-11 00:00:00.000,0,0,0,1,1,1,1,,
636367,SYR-2026-2-2-XXX652-43,2026,false,Check dyad,2,2-XXX652,150,XXX652 - XXX652,2-XXX652,300,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-14,Proliferation of weapons | Elderly man killed during armed infighting in Aleppo city""",SOHR,2026-07-14,Proliferation of weapons | Elderly man killed during armed infighting in Aleppo city,SOHR,1,Aleppo town,Suleiman Al-Halabi neighbourhood in Aleppo city,Aleppo governorate,Jabal Saman district,36.201241,37.161173,POINT (37.161173 36.201241),181875,Syria,652,Middle East,1,1,2026-07-14 00:00:00.000,2026-07-14 00:00:00.000,0,0,1,0,1,1,1,,
636354,SYR-2026-2-2-XXX652-42,2026,false,Check dyad,2,2-XXX652,150,XXX652 - XXX652,2-XXX652,300,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-20,Proliferation of arms | Two persons killed and another injured during infighting in Idlib""",SOHR,2026-07-20,Proliferation of arms | Two persons killed and another injured during infighting in Idlib,SOHR,1,Idlib town,Idlib city,Idlib governorate,Markaz Idlib district,35.930620,36.633930,POINT (36.63393 35.93062),181154,Syria,652,Middle East,1,1,2026-07-19 00:00:00.000,2026-07-19 00:00:00.000,0,0,0,2,2,2,2,,
636350,SYR-2026-2-2-XXX652-41,2026,false,Check dyad,2,2-XXX652,150,XXX652 - XXX652,2-XXX652,300,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-21,Two separate incidents | One kil*led and others injured in tribal clashes in Deir Ezzor""",SOHR,2026-07-21,Two separate incidents | One kil*led and others injured in tribal clashes in Deir Ezzor,SOHR,1,Izbah village,Al-Ezba Town north of Deir Ezzor,Deir ez Zor governorate,Deir ez Zor district,35.407101,40.284119,POINT (40.284119 35.407101),180441,Syria,652,Middle East,1,1,2026-07-21 00:00:00.000,2026-07-21 00:00:00.000,0,0,0,1,1,1,1,,
636349,SYR-2026-2-2-XXX652-40,2026,false,Check dyad,2,2-XXX652,150,XXX652 - XXX652,2-XXX652,300,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-22,Renewed disputes | Clashes erupt between two families in rural Aleppo leaving one de*ad and three injured""",SOHR,2026-07-22,Renewed disputes | Clashes erupt between two families in rural Aleppo leaving one de*ad and three injured,SOHR,1,Ramala village,Ramalah village in Kobani countryside in eastern Aleppo,Aleppo governorate,Ayn al Arab district,36.357482,38.190193,POINT (38.190193 36.357482),181877,Syria,652,Middle East,1,1,2026-07-22 00:00:00.000,2026-07-22 00:00:00.000,0,0,0,1,1,1,1,,
636345,SYR-2026-2-2-XXX652-39,2026,false,Check dyad,2,2-XXX652,150,XXX652 - XXX652,2-XXX652,300,XXX652 - XXX652,XXX652,3745,XXX652,XXX652,3745,XXX652,1,"""SOHR,2026-07-23,Tribal infightings | Fierce clashes leave two persons de*ad and three others injured in Tafas city""",SOHR,2026-07-23,Tribal infightings | Fierce clashes leave two persons de*ad and three others injured in Tafas city,SOHR,1,Tafas town,Tafas,Daraa governorate,Markaz Daraa district,32.737778,36.068750,POINT (36.06875 32.737778),176833,Syria,652,Middle East,1,1,2026-07-23 00:00:00.000,2026-07-23 00:00:00.000,0,0,0,2,2,2,2,,
